556,16144,860,-345,488,-62
556,16072,764,-345,493,-58
584,16104,800,-356,509,-74
424,16136,836,-355,493,-69
476,16092,832,-353,488,-78
416,16132,752,-351,506,-78
508,16212,752,-339,480,-64
520,16132,780,-328,494,-55
512,16184,756,-331,524,-73
496,16020,796,-347,529,-58
524,16092,756,-351,530,-83
616,16268,724,-334,492,-67
480,16172,840,-363,503,-61
580,16204,772,-358,475,-82
620,16188,820,-355,507,-77
676,16232,860,-373,510,-77
544,16204,936,-345,520,-86
672,16172,780,-363,507,-48
596,16252,892,-367,538,-62
548,16172,776,-341,472,-58
548,16224,644,-366,542,-75
612,16076,864,-351,531,-60
588,16224,772,-351,511,-77
532,16152,888,-360,521,-76
528,16176,884,-342,520,-72
504,16156,892,-340,537,-79
524,16300,764,-333,495,-82
596,16200,960,-335,539,-80
516,16148,796,-358,511,-75
532,16236,872,-334,517,-92
632,16304,1044,-344,528,-110
552,16264,1100,-303,517,-85
600,16164,932,-305,552,-76
704,16280,764,-302,531,-100
476,16148,984,-317,543,-98
424,16140,860,-304,568,-74
548,16204,620,-326,538,-82
564,16124,908,-315,525,-78
484,16188,768,-324,541,-81
584,16160,856,-306,513,-90
480,16168,868,-298,529,-85
608,16180,888,-312,534,-101
584,16140,772,-344,523,-97
448,16132,780,-342,507,-110
528,16208,676,-344,504,-54
464,16132,624,-357,523,-59
940,16168,-284,4315,3106,-610
1460,15940,1044,3088,2469,-1303
8,15964,272,-712,1552,-1106
444,16084,228,-591,1351,-477
276,16192,288,-599,1159,-467
-128,16316,384,-463,1443,-565
472,16144,320,-664,1750,-621
148,16064,564,-507,1067,-346
-124,16140,584,-357,976,-252
-380,16044,92,-656,1776,-696
1564,16020,552,-1037,380,-1872
1000,15840,184,-854,566,-623
-696,16012,500,-516,649,-423
48,16364,344,-279,678,-140
-452,16268,352,-223,564,76
-148,16248,464,-309,536,-76
-20,16084,588,-324,524,-75
-180,16276,460,-318,501,-64
-68,16212,508,-301,514,-73
-68,16168,528,-340,519,-106
-52,16236,532,-345,527,-82
-144,16216,496,-351,508,-82
-104,16224,576,-351,525,-112
-152,16168,488,-326,528,-65
-276,16176,492,-328,542,-43
-184,16108,544,-329,496,-99
-128,16088,472,-351,519,-71
-84,16104,512,-328,528,-73
-156,16232,520,-345,499,-88
-180,16188,504,-328,491,-80
-252,16220,488,-357,505,-88
-60,16184,432,-354,519,-86
-184,16236,552,-345,541,-74
-244,16284,688,-331,506,-100
-252,16200,588,-327,500,-85
-220,16196,584,-321,510,-74
-256,16224,564,-330,480,-49
-136,16216,500,-325,520,-81
-132,16028,544,-318,558,-72
-164,16228,564,-361,572,-78
