4292,1500,-17804,-153,78,12
4176,1476,-17764,-164,110,20
4236,1516,-17804,-154,90,11
4268,1524,-17740,-162,125,-6
4156,1484,-17924,-148,105,14
4244,1568,-17784,-156,91,4
4288,1504,-17756,-174,106,15
4212,1500,-17880,-179,114,13
4272,1368,-17800,-199,118,15
4344,1528,-17844,-153,80,6
4180,1460,-17896,-142,108,22
4284,1572,-17648,-147,80,-4
4324,1548,-17744,-168,107,27
4240,1508,-17812,-162,100,3
4228,1508,-17928,-138,77,12
4164,1444,-17744,-154,79,2
4188,1492,-17912,-153,76,2
4264,1452,-17856,-154,96,25
4244,1368,-17780,-154,95,20
4256,1524,-17776,-160,106,-20
4168,1472,-17816,-205,87,19
4216,1584,-17708,-153,86,23
4312,1544,-17832,-160,111,25
4304,1576,-17956,-158,91,11
4260,1496,-17828,-152,90,-2
4296,1420,-17912,-154,84,13
4264,1464,-17956,-135,86,16
4216,1548,-17792,-173,98,20
4340,1488,-17832,-144,83,10
4244,1500,-17672,-152,82,-5
4196,1568,-17860,-163,120,20
4188,1516,-18036,-120,102,0
4244,1532,-17820,-154,105,-6
4200,1512,-17988,-188,60,9
4228,1556,-18024,-143,123,7
4180,1512,-17972,-159,121,7
4228,1496,-17868,-139,106,-6
4228,1464,-17744,-163,89,14
4128,1588,-17808,-145,70,3
4252,1512,-17884,-158,105,2
4280,1408,-17712,-161,106,14
4232,1560,-17820,-163,81,8
4144,1472,-17700,-150,94,19
4236,1476,-17936,-169,134,19
4212,1424,-17916,-176,105,15
4224,1516,-17716,-169,90,16
4304,1472,-17872,-165,96,22
4212,1436,-17996,-151,101,2
4260,1432,-17768,-157,83,3
4400,1540,-17884,-165,82,3
4188,1476,-17752,-146,100,6
4188,1496,-17876,-171,95,0
4232,1452,-17884,-164,104,7
4272,1448,-17812,-160,104,13
4184,1512,-17812,-165,108,27
4240,1508,-17704,-166,93,1
4232,1512,-17900,-183,94,-4
4308,1468,-17876,-148,95,12
4164,1456,-17888,-166,86,6
4204,1612,-17880,-148,100,0
4284,1544,-17832,-171,101,16
4156,1536,-17924,-165,76,39
4312,1516,-17864,-135,96,-9
4316,1396,-18020,-147,100,14
4196,1524,-17864,-146,99,19
4168,1436,-17812,-142,86,16
4332,1496,-17744,-178,97,-1
4280,1560,-17704,-165,106,-19
4312,1492,-17836,-169,105,17
4272,1452,-17932,-166,79,2
4248,1504,-18016,-187,110,28
4228,1560,-17828,-171,110,11
4244,1600,-17764,-166,87,20
4256,1564,-17868,-149,103,9
4236,1520,-17836,-157,98,2
4312,1464,-17896,-154,125,9
4224,1436,-17908,-163,72,12
4196,1496,-17884,-187,106,20
4300,1476,-17836,-154,67,26
4292,1560,-17656,-132,85,18
4260,1464,-17860,-168,99,11
4204,1532,-17864,-175,114,9
4216,1424,-17816,-156,92,27
4244,1468,-17732,-160,92,3
4204,1408,-17848,-148,100,-3
4216,1412,-17884,-164,70,29
4200,1448,-17776,-171,87,34
4120,1472,-17728,-150,107,14
4236,1524,-17860,-152,114,7
4268,1488,-17620,-176,86,17
4292,1516,-17736,-161,129,22
4124,1532,-17776,-150,86,-4
4276,1412,-17756,-164,103,24
4312,1548,-17736,-155,118,10
4212,1452,-18000,-160,95,3
4140,1528,-17852,-170,99,-4
4160,1488,-17920,-169,76,7
4220,1512,-17888,-169,86,14
4288,1484,-17836,-160,106,0
4244,1440,-17816,-141,97,32
4216,1444,-17800,-159,93,18
4260,1444,-17736,-160,91,18
4204,1464,-17744,-181,86,12
4300,1448,-17840,-131,99,24
4232,1608,-17928,-172,99,-3
4156,1504,-17860,-154,88,4
4212,1428,-17784,-146,63,1
4208,1496,-17740,-166,74,-23
4308,1448,-17740,-162,80,36
4220,1504,-17540,-150,71,11
4280,1488,-17848,-159,98,25
4280,1412,-17792,-164,115,3
4204,1412,-17776,-156,89,24
4180,1592,-17800,-155,107,18
4096,1452,-17720,-163,90,22
4172,1508,-17888,-173,99,19
4236,1492,-17808,-170,104,6
4296,1560,-17736,-174,69,18
4212,1552,-17820,-156,113,28
4228,1436,-17800,-160,114,33
4204,1520,-17948,-160,105,-15
4324,1484,-17944,-174,85,29
4264,1516,-17764,-142,67,14
4288,1516,-17848,-144,90,13
4244,1488,-17780,-166,107,-5
4192,1464,-17896,-159,109,14
4236,1564,-17836,-152,83,4
4240,1508,-17744,-167,101,5
4212,1464,-17808,-145,103,16
4256,1448,-17756,-161,83,7
4160,1436,-17832,-136,80,1
4188,1540,-17760,-163,99,13
