-100,-1120,-18240,-287,246,-100
-116,-1112,-18276,-285,258,-91
-104,-1064,-18240,-289,246,-106
-76,-1056,-18216,-292,282,-113
-48,-1072,-18200,-283,262,-106
-44,-1100,-18280,-272,233,-98
-96,-1124,-18312,-272,248,-96
-64,-1000,-18248,-289,276,-93
-44,-1116,-18360,-279,260,-86
-60,-1056,-18260,-284,256,-92
-16,-1064,-18220,-282,267,-77
-4,-1148,-18152,-280,234,-89
-12,-1092,-18148,-281,255,-99
0,-1076,-18256,-278,262,-96
-108,-1040,-18372,-291,268,-95
-136,-1140,-18396,-277,259,-106
-124,-1112,-18320,-278,265,-114
-68,-1100,-18392,-281,289,-85
28,-1088,-18248,-283,261,-85
-152,-1032,-18168,-303,270,-83
-48,-1004,-18324,-273,275,-89
-64,-1172,-18168,-262,282,-102
-20,-1040,-18256,-274,254,-86
-52,-1088,-18144,-271,249,-93
-44,-1124,-18188,-283,275,-99
40,-1068,-18236,-284,256,-97
-148,-1032,-18304,-277,278,-94
-8,-1060,-18088,-285,275,-93
-100,-1004,-18284,-279,246,-85
8,-1068,-18280,-274,251,-111
-80,-1108,-18216,-262,261,-92
-44,-960,-18292,-280,258,-107
-24,-1104,-18168,-286,248,-92
12,-1032,-18376,-270,259,-87
28,-1084,-18192,-260,270,-98
20,-1080,-18304,-275,236,-88
-88,-976,-18324,-271,271,-110
-64,-1048,-18252,-267,248,-102
-28,-1072,-18112,-280,247,-97
16,-1032,-18260,-282,256,-104
-24,-1088,-18264,-280,254,-99
-32,-1132,-18272,-288,265,-87
-12,-1040,-18296,-269,263,-93
-20,-1160,-18236,-282,253,-88
-68,-1060,-18308,-269,248,-80
-76,-1148,-18420,-270,251,-86
4,-1124,-18272,-281,238,-73
80,-1064,-18344,-285,264,-74
-120,-1052,-18104,-288,268,-97
-88,-1132,-18232,-276,250,-86
16,-1064,-18176,-273,255,-102
-60,-1080,-18236,-282,262,-96
-24,-1028,-18452,-300,273,-83
